playerid,total_spent_usd
848079,51084.8
848080,57944.95
848083,25717.52
848084,25505.59
848086,26704.69
848087,40224.95
848090,21859.65
848091,27727.01
848092,34638.33
848094,41385.77
848096,42180.01
848099,18116.62
848100,26400.57
848101,12765.64
848102,51944.74
848104,14372.88
848105,32826.42
848108,38096.39
848110,55826.96
848115,43504.83
848116,26424.26
848124,43188.62
848125,23509.71
848127,37389.52
848128,24170.48
848129,17645.34
848130,19274.18
848131,20496.93
848132,34660.78
848133,25749.43
848134,63280.07
848137,69955.12
848138,16725.48
848144,17114.32
848146,32451.75
848147,34857.42
848152,90522.54
848157,48374.659999999996
848158,13968.89
848159,9917.28
848162,17235.79
848164,17208.02
848167,119451.78
848168,28684.93
848170,69926.22
848171,36421.72
848173,68105.55
848175,22538.989999999998
848176,22038.2
848178,37732.19
848180,55431.62
848182,40238.71
848184,26573.56
848185,17674.16
848186,29926.85
848187,39961.34
848188,24378.63
848189,38963.37
848195,27624.05
848196,32586.6
848197,27961.76
848198,28573.8
848199,31157.579999999998
848201,24974.11
848203,9532.81
848204,19338.06
848205,26096.61
848207,14731.02
848208,10989.93
848209,41572.54
848212,7281.23
848213,26682.2
848215,21679.53
848218,36567.72
848221,15670.33
848222,38449.15
848223,39012.96
848225,26699.11
848226,45266.73
848230,31851.49
848232,22410.77
848233,26270.23
848234,49605.409999999996
848239,30997.59
848243,23032.17
848244,22070.579999999998
848249,23050.15
848251,23910.71
848255,97619.0
848256,35644.27
848258,23784.06
848259,29329.05
848262,21224.82
848263,77800.31999999999
848264,44651.33
848265,19040.239999999998
848268,57450.9
848269,32210.21
848270,48304.67
848271,11744.76
848272,35059.52
848273,24706.11
848275,29069.579999999998
848277,43167.23
848280,34681.86
848281,70372.95999999999
848282,28965.72
848283,21868.97
848284,55303.82
848285,59758.12
848286,59215.65
848288,22955.829999999998
848289,35043.2
848290,74477.59
848291,29365.89
848292,20399.14
848293,24486.18
848294,42099.7
848296,34408.8
848301,20814.53
848303,29367.66
848305,23443.54
848306,15660.44
848307,49499.36
848308,16975.78
848309,32173.2
848310,26678.3
848311,37640.21
848313,26128.2
848316,39664.26
848317,44076.69
848318,22920.6
848319,16108.9
848320,28183.0
848323,29027.52
848324,25900.36
848325,12582.76
848326,15562.2
848327,20924.739999999998
848328,15883.26
848331,41956.65
848332,43881.909999999996
848333,22261.81
848334,44492.159999999996
848336,86985.76
848339,19444.77
848340,25807.02
848341,30959.37
848342,30424.34
848343,16407.97
848345,75180.63
848347,58651.37
848348,34051.88
848349,24842.84
848350,28039.29
848351,18222.2
848352,45224.14
848354,22094.61
848355,28113.87
848358,32614.579999999998
848361,16627.06
848370,32460.14
848371,31165.58
848374,57558.93
848376,25205.32
848377,37461.86
848382,26797.579999999998
848383,68484.9
848384,22402.559999999998
848385,10000.02
848391,17386.32
848392,29857.68
848394,14769.68
848395,30491.27
848396,74220.76
848397,18383.68
848398,29142.96
848399,34134.27
848402,30442.07
848403,17477.88
848404,42511.83
848410,57751.28
848411,27179.32
848413,36189.46
848415,145088.94
848416,54136.34
848417,16760.26
848418,37157.34
848419,27421.91
848420,45426.65
848421,37096.479999999996
848424,50395.44
848426,20728.829999999998
848427,23064.92
848428,17993.94
848432,41750.69
848433,37977.659999999996
848434,27000.92
848435,41988.34
848438,13578.59
848439,77494.3
848440,30461.79
848441,51922.93
848445,39817.659999999996
848446,20095.68
848447,52387.08
848448,23457.8
848451,41966.02
848452,29283.8
848453,25268.43
848457,39300.95
848458,96505.18
848459,47765.83
848460,55806.89
848462,31539.79
848463,29055.26
848464,35799.96
848465,30817.8
848466,26097.47
848467,63442.46
848468,51553.81
848469,51617.99
848471,67465.56999999999
848472,13271.38
848474,24297.94
848475,26966.2
848476,76720.66
848477,31045.84
848479,27758.52
848481,34496.72
848482,41907.6
848483,27109.79
848484,28074.42
848485,33846.29
848487,31648.28
848488,23601.54
848489,49148.11
848490,74051.42
848491,8713.539999999999
848493,25419.329999999998
848495,12675.77
848496,30116.5
848497,23505.77
848498,37183.8
848499,44748.59
848500,26667.63
848501,28331.46
848502,69016.98
848504,64634.02
848505,27665.62
848506,30977.36
848507,31839.66
848508,28872.45
848509,25144.46
848510,48133.3
848511,23110.2
848515,45363.6
848516,92514.59
848517,23005.84
848518,63040.21
848519,23727.48
848520,38012.659999999996
848521,73821.36
848522,42035.37
848523,58120.049999999996
848524,94593.03
848525,120275.61
848526,62220.74
848527,101911.1
848528,69905.52
848529,37696.01
848530,59219.67
848532,37937.2
848533,23273.44
848534,42396.59
848535,29064.68
848537,26297.18
848538,20031.59
848539,25688.67
848540,27993.1
848542,56531.36
848543,19908.96
848544,62287.76
848546,30773.22
848547,35176.67
848548,15354.8
848549,25177.26
848550,46651.03
848551,40351.04
848552,36233.76
848553,34901.86
848554,30658.579999999998
848556,71517.6
848557,47660.86
848558,58462.45
848559,41813.66
848560,30207.19
848561,27568.13
848563,12406.25
848565,44972.96
848566,37208.19
848567,50171.0
848568,45936.94
848569,48999.34
848570,55307.57
848571,30942.55
848572,41868.14
848573,171919.23
848574,49979.22
848575,38253.73
848576,92237.02
848577,74228.44
848578,39924.6
848580,53401.86
848581,98647.33
848582,46326.52
848583,40929.9
848584,66999.11
848585,12476.619999999999
848586,64387.43
848587,32621.45
848588,24172.1
848589,18332.28
848590,44454.07
848591,46255.89
848592,28620.989999999998
848593,53416.659999999996
848594,50938.4
848595,27204.96
848596,51639.41
848597,62004.88
848598,37326.3
848599,29920.399999999998
848600,41788.52
848602,145420.96
848603,22806.76
848604,50563.18
848605,54437.08
848606,85042.7
848607,40019.97
848608,135593.41
848609,39115.42
848610,40530.49
848611,81789.47
848612,44436.25
848613,53085.55
848614,17945.29
848615,56918.5
848616,68077.22
848617,70771.69
848619,51105.14
848621,54211.38
848622,68668.16
848624,58537.87
848625,50327.61
848626,29371.61
848627,81401.62
848628,59510.24
848629,24425.32
848630,63282.95
848632,33472.1
848633,23993.38
848634,31076.7
848635,30001.4
848636,12521.32
848637,34010.85
848638,60277.94
848639,68983.64
848640,34021.5
848641,52301.46
848642,39723.83
848643,179358.98
848644,22919.45
848645,36827.5
848646,63162.14
848647,42307.3
848649,14935.94
848650,62124.76
848651,41315.04
848652,26830.78
848653,74422.22
848654,35275.7
848655,60041.9
848656,67008.56
848657,36850.88
848658,31389.2
848659,43912.67
848660,22662.28
848661,45777.5
848662,44925.479999999996
848664,53930.52
848665,81448.44
848666,40574.81
848667,50214.81
848668,20258.9
848669,136906.06
848670,51110.8
848671,188311.13999999998
848672,30019.079999999998
848673,92917.58
848674,39914.34
848675,205928.25
848676,65783.29
848677,54647.77
848678,38561.38
848679,35647.55
848680,42986.39
848681,65912.82
848682,45875.87
848683,54813.06
848685,13143.76
848686,58598.63
848687,31731.42
848688,28007.96
848689,98336.26
848690,45619.42
848691,101009.56999999999
848692,40425.92
848693,37624.15
848694,21845.56
848695,129362.76
848696,59352.27
848697,49302.04
848698,68519.7
848699,25643.87
848700,44476.88
848701,62709.51
848702,107159.72
848703,56205.1
848704,57571.92
848705,90580.25
848706,31715.34
848707,57725.74
848708,41429.909999999996
848709,57088.549999999996
848710,41453.1
848711,112913.91
848712,92519.64
848713,121350.42
848714,50716.8
848715,62623.44
848716,85386.83
848717,84416.16
848719,76150.88
848721,68660.0
848722,80308.18
848723,58746.81
848724,39124.659999999996
848725,55753.38
848726,119912.59
848727,103844.19
848728,53404.34
848729,31047.42
848730,101768.47
848731,107007.34
848732,65330.16
848733,80957.2
848735,103934.35
848736,90772.18
848737,35995.68
848738,68987.18
848739,99040.12
1120511,7589.8099999999995
1120579,559.76
1120582,13830.84
1120620,10736.05
1120653,3744.2
1120659,2181.44
1120671,559.74
1120815,21993.32
1120831,5117.92
1120861,3451.0
1121021,6416.18
1121086,6061.68
1121184,7980.73
1121211,8376.2
1121256,3799.34
1121269,3532.02
1121327,827.54
1121375,12034.8
1121444,4531.08
1121460,8610.7
1121534,10230.89
1121582,31701.91
1121603,7055.98
1121684,7101.84
1121769,6701.96
1121771,11370.9
1121808,5496.0199999999995
1121859,955.18
1121887,13230.94
1121972,3847.45
1121983,12312.36
1121990,1481.8
1122050,519.8199999999999
1122075,13311.85
1122125,759.7
1122141,4368.9
1122204,25666.5
1122226,1279.52
1122270,4162.38
1122278,323.86
1122388,219.88
1122405,363.82
1122408,11488.48
1122431,2455.16
1122434,17581.35
1122476,1311.58
1122485,5048.12
1122595,7436.48
1122680,1923.1999999999998
1122695,13857.06
1122746,3528.52
1122759,9811.21
1122782,3247.74
1122850,1823.44
1122897,4667.64
1122923,6683.22
1122929,6860.9
1122930,1299.26
1122990,2700.98
1122999,32448.56
1123054,1906.94
1123057,7098.91
1123091,5541.46
1123135,1725.32
1123148,5759.0599999999995
1123194,15877.93
1123230,569.76
1123272,9142.59
1123334,2231.04
1123354,6717.74
1123355,1243.6200000000001
1123396,3635.3
1123410,25378.0
1123413,18210.41
1123475,2915.02
1123536,3834.12
1123565,8055.58
1123641,10575.56
1123651,12845.07
1123690,5053.04
1123711,2219.32
1123734,1951.36
1123751,4895.78
1123779,4859.74
1123792,5538.76
1123810,4514.28
1123919,13865.36
1123983,6757.72
1124057,6122.08
1124060,5725.34
1124121,3692.22
1124161,6303.76
1124210,1979.18
1124248,5826.6
1124315,17040.48
1124329,4002.52
1124335,799.68
1124353,12240.5
1124436,3404.64
1124461,2908.5
1124517,6615.34
1124556,15029.8
1124585,2376.34
1124630,9146.06
1124689,2692.0
1124749,7010.599999999999
1124753,5340.76
1124756,239.92000000000002
1124757,1469.44
1124819,1429.3999999999999
1124831,5402.8
1124841,2058.32
1124926,15484.46
1124930,4813.88
1124949,4926.84
1124953,1479.56
1124954,2130.7999999999997
1125006,21014.48
1125018,10305.76
1125159,8948.62
1125197,6403.38
1125225,15001.44
1125247,13655.24
1125254,18949.64
1125262,6898.96
1125375,15408.94
1125400,4022.1
1125411,4140.12
1125425,5300.08
1125436,1649.44
1125476,5079.1
1125546,15293.66
1125550,6771.0199999999995
1125564,10426.7
1125616,11572.949999999999
1125617,3782.38
1125624,6079.62
1125641,1367.28
1125692,6140.04
1125698,8110.24
1125783,2411.0
1125832,15109.96
1126038,223.9
1126171,769.64
1126197,3326.84
1126239,9754.76
1126312,2589.56
1126364,19753.6
1126366,7056.28
1126367,575.84
1126368,4356.44
1126391,9894.99
1126484,10147.56
1126535,12583.46
1126608,4758.78
1126640,3548.64
1126672,19096.329999999998
1126737,12495.75
1126742,8576.83
1126794,6661.44
1126833,10232.6
1126987,25468.38
1127138,36253.48
1127158,6950.76
1127166,3190.64
1127172,11421.32
1127231,11879.84
1127238,7516.95
1127340,3028.4
1127350,5863.32
1127360,6998.79
1127369,2079.28
1127465,6165.88
1127549,8829.61
1127553,2364.84
1127573,14007.16
1127706,2775.08
1127709,1599.54
1127718,8653.91
1127733,3158.88
1127774,5019.92
1127859,1569.5
1127890,3657.5
1127917,889.72
1127942,279.92
1127983,12305.4
1127986,3794.22
1127987,3102.86
1128080,7567.82
1128143,303.86
1128215,4425.3
1128224,9567.68
1128279,12572.01
1128304,2521.04
1128343,13155.28
1128381,11332.3
1128400,5075.76
1128489,2402.64
1128498,1459.1399999999999
1128518,509.78
1128525,919.5
1128630,15512.039999999999
1128710,3508.46
1128751,27256.82
1128764,26096.38
1128774,88584.34
1128777,719.4
1128803,347.78
1128834,1049.62
1128850,1013.66
1129035,20417.8
1129049,4577.04
1129155,5356.94
1129293,19871.97
1129321,1552.1599999999999
1129360,2954.58
1129369,8395.789999999999
1129396,2345.2
1129472,8429.48
1129529,79.96
1129533,243.88
1129584,17589.079999999998
1129613,369.84
1129631,15680.039999999999
1129634,13789.51
1129637,689.8
1129809,13365.58
1129851,1143.48
1129861,419.86
1129892,3932.2999999999997
1129906,15133.699999999999
1130012,1297.5
1130016,119.94
1130027,4383.98
1130123,4848.16
1130156,1391.42
1130166,6724.8
1130420,9736.0
1130470,3458.7599999999998
1130497,19431.8
1130610,4598.22
1130619,4431.44
1130632,3019.7
1130643,2866.54
1130741,2641.2599999999998
1130758,15507.02
1130765,5150.88
1130779,4284.82
1130795,9933.6
1130868,3747.14
1130979,4273.78
1130991,3226.74
1131035,2628.68
1131058,12698.72
1131113,1811.18
1131178,1886.08
1131238,5023.72
1131240,833.7
1131243,8153.679999999999
1131249,3487.36
1131311,3740.7799999999997
1131318,1780.9399999999998
1131382,759.66
1131426,2508.7400000000002
1131435,2592.96
1131445,5193.82
1131459,16062.869999999999
1131492,10267.9
1131517,30753.329999999998
1131565,19792.66
1131571,1779.32
1131608,14814.3
1131617,1317.4199999999998
1131643,3200.7
1131657,4124.94
1131665,5910.41
1131811,7014.8
1131826,4005.54
1131876,16449.74
1131920,4638.04
1132065,8351.46
1132086,3736.36
1132090,1519.1
1132101,10514.82
1132133,1575.3799999999999
1132159,6127.53
1132179,15039.11
1132183,623.76
1132268,5747.68
1132302,3438.2
1132315,3070.96
1132329,12868.17
1132348,3678.92
1132349,2704.86
1132361,629.72
1132366,12371.0
1132403,4170.2
1132416,12312.619999999999
1132488,3684.52
1132500,6179.599999999999
1132532,3704.86
1132539,11582.66
1132583,4510.04
1132621,3734.64
1132660,1489.5
1132673,3754.12
1132704,609.78
1132712,349.84
1132721,14118.96
1132722,15959.76
1132750,5492.0199999999995
1132787,3084.46
1132826,1269.54
1132884,46623.92
1132955,1349.12
1132992,3396.2999999999997
1133047,7023.38
1133057,1439.1
1133062,12796.94
1133074,3280.72
1133079,5201.39
1133136,479.88
1133157,1299.52
1133222,1411.14
1133223,1569.1
1133254,9961.16
1133331,3222.2799999999997
1133351,5222.43
1133358,3791.21
1133371,1029.26
1133396,1019.6
1133455,3378.46
1133480,22944.2
1133522,1439.42
1133603,4256.3
1133609,1185.08
1133618,6256.6
1133718,5652.14
1133739,1964.8
1133881,5786.22
1133922,7098.32
1133947,14543.16
1133978,4654.1
1133979,4834.66
1133999,1023.34
1134036,11411.06
1134095,6829.69
1134125,4658.0199999999995
1134158,7183.54
1134321,10880.18
1134375,5250.42
1134412,7783.0199999999995
1134434,9461.46
1134438,9360.58
1134439,229.9
1134478,3823.68
1134483,2566.98
1134566,4522.0199999999995
1134580,4021.3199999999997
1134597,5341.68
1134607,12910.02
1134608,19388.1
1134610,3982.28
1134627,9376.37
1134629,3176.56
1134655,4154.26
1134659,1779.24
1134676,2275.04
1134721,6396.4
1134742,4889.24
1134786,2071.58
1134819,10541.5
1134844,3948.08
1134865,3687.24
1134871,5818.48
1134883,5414.58
1134911,7505.639999999999
1134935,9050.48
1134974,6063.88
1135002,5909.36
1135035,12108.92
1135062,642.62
1135353,2378.52
1135360,2629.9
